1955-12-22, 11400.00
1958-02-24, 12800.00
1959-01-12, 10800.00
1960-02-08, 3750.00
1961-02-11, 6270.00
1962-04-14, 2400.00
1962-10-12, 8990.00
1963-11-14, 4520.00
1964-12-22, 20800.00
1966-04-01, 2780.00
1966-11-19, 5720.00
1968-02-23, 3650.00
1969-05-12, 4640.00
1969-12-21, 13600.00
1971-05-08, 3270.00
1972-01-22, 3920.00
1972-12-22, 2840.00
1974-01-16, 26500.00
1975-05-14, 3770.00
1976-05-08, 1730.00
1977-09-28, 555.00
1978-01-14, 8250.00
1979-05-05, 2740.00
1980-02-18, 5580.00
1981-01-22, 5590.00
1981-11-16, 14500.00
1983-01-26, 6380.00
1983-11-10, 2840.00
1984-11-12, 2630.00
1986-02-14, 8150.00
1987-03-05, 5850.00
1987-12-06, 3890.00
1989-03-09, 10100.00
1990-05-27, 6330.00
1991-03-04, 1650.00
1992-04-17, 3630.00
1993-05-31, 11300.00
1993-12-10, 1480.00
1995-01-09, 7880.00
1995-12-12, 4550.00
1997-01-01, 20100.00
1998-03-23, 10500.00
1999-05-24, 3120.00
2000-01-16, 5010.00
2001-03-24, 3160.00
2002-01-02, 5770.00
2002-12-14, 5490.00
2004-02-17, 9380.00
2005-01-26, 3000.00
2006-05-20, 7070.00
2007-02-10, 3020.00
2008-05-16, 2430.00
2009-03-02, 5030.00
2010-06-04, 4850.00
2011-06-28, 3290.00
2012-04-23, 4180.00
2012-12-02, 8270.00
2014-03-05, 2190.00
2014-12-11, 10300.00
2016-03-05, 13000.00
2017-02-09, 13400.00
2018-04-07, 3610.00
2019-04-08, 7300.00
