1958-05-07, 2880.00
1959-01-21, 4840.00
1960-06-24, 2680.00
1961-04-01, 1970.00
1962-02-27, 4830.00
1963-03-12, 14200.00
1964-03-08, 2410.00
1964-10-04, 4930.00
1966-02-13, 3140.00
1967-03-07, 9560.00
1968-03-12, 3620.00
1969-01-20, 960.00
1970-04-28, 8300.00
1971-05-07, 6170.00
1972-04-12, 6720.00
1973-03-16, 5220.00
1973-11-28, 7120.00
1975-03-12, 5200.00
1976-03-29, 3490.00
1977-04-04, 8380.00
1977-11-07, 12200.00
1978-12-09, 4040.00
1980-03-21, 2180.00
1981-06-07, 3160.00
1982-01-04, 2770.00
1983-05-03, 3660.00
1984-05-07, 11600.00
1984-11-19, 2260.00
1985-11-28, 3130.00
1986-11-09, 4080.00
1987-12-25, 1760.00
1989-06-15, 14000.00
1989-10-17, 12000.00
1991-03-23, 3540.00
1991-12-02, 6370.00
1993-03-23, 2910.00
1994-02-11, 5860.00
1995-05-18, 6550.00
1996-03-07, 2040.00
1996-11-30, 6270.00
1998-04-19, 8650.00
1999-01-24, 2380.00
2000-04-03, 4480.00
2001-02-16, 3540.00
2002-03-18, 6040.00
2003-02-16, 9300.00
2004-05-27, 8040.00
2004-12-01, 2520.00
2006-04-08, 3410.00
2007-04-15, 5660.00
2008-04-04, 690.00
2009-08-12, 4210.00
2011-02-28, 4140.00
2012-03-09, 1990.00
2013-01-30, 5080.00
2013-12-06, 4710.00
2015-03-05, 7760.00
2015-12-25, 3450.00
2017-04-23, 4400.00
2018-02-11, 5780.00
