1929-03-00, 50000.00
1939-03-01, 13000.00
1940-02-20, 7290.00
1941-03-12, 1190.00
1942-02-20, 4540.00
1943-03-22, 19100.00
1944-03-24, 18600.00
1945-04-29, 1730.00
1946-05-22, 9160.00
1947-04-03, 13700.00
1948-03-07, 7170.00
1948-11-29, 13700.00
1950-04-06, 2500.00
1951-04-21, 1900.00
1952-03-26, 11600.00
1953-09-28, 9680.00
1953-12-07, 9030.00
1955-04-16, 4360.00
1956-09-27, 8240.00
1956-12-25, 9190.00
1958-03-11, 4090.00
1959-03-29, 7190.00
1960-04-04, 22000.00
1961-04-02, 7840.00
1962-04-03, 5000.00
1963-01-22, 4480.00
1964-03-05, 7110.00
1964-10-06, 10600.00
1966-03-05, 10900.00
1967-01-03, 5900.00
1968-03-14, 4330.00
1969-04-21, 3540.00
1970-06-05, 7130.00
1971-01-07, 9220.00
1972-03-04, 10400.00
1973-04-02, 17000.00
1974-02-10, 3720.00
1975-02-18, 47600.00
1975-10-19, 7580.00
1977-03-25, 4440.00
1978-01-27, 18000.00
1979-04-07, 8240.00
1980-03-31, 7550.00
1981-02-12, 9910.00
1982-02-06, 6380.00
1983-03-29, 5850.00
1984-03-08, 3700.00
1985-02-07, 2070.00
1986-03-14, 10700.00
1987-03-31, 3620.00
1988-03-05, 3050.00
1989-03-26, 2780.00
1990-03-17, 47700.00
1991-03-05, 6530.00
1992-01-16, 7430.00
1992-11-28, 7110.00
1994-07-08, 17100.00
1995-03-03, 5170.00
1995-10-07, 9420.00
1997-02-17, 5670.00
1998-03-10, 20900.00
1998-10-01, 5880.00
2000-03-23, 2210.00
2001-03-05, 17800.00
2002-03-24, 2000.00
2003-07-04, 5230.00
2004-01-28, 3970.00
2005-03-29, 12500.00
2006-03-10, 3260.00
2007-04-18, 3080.00
2008-08-26, 9510.00
2009-03-17, 10500.00
2009-12-15, 16200.00
2011-03-13, 3040.00
2012-02-23, 1520.00
2013-02-14, 7620.00
2014-04-09, 10800.00
2015-04-21, 2900.00
2015-12-25, 50200.00
2017-01-05, 5310.00
2018-02-14, 2770.00
2018-12-31, 3450.00
