1922-04-02, 27300.00
1923-03-17, 15200.00
1924-05-30, 27700.00
1924-12-21, 29600.00
1925-11-09, 13500.00
1927-04-03, 41000.00
1928-06-11, 51000.00
1929-05-09, 27900.00
1930-01-16, 25700.00
1931-05-20, 11900.00
1932-01-25, 11900.00
1933-05-17, 60600.00
1934-09-12, 17700.00
1935-03-14, 86000.00
1935-11-12, 7890.00
1937-06-09, 30600.00
1938-02-20, 32400.00
1939-04-19, 27300.00
1940-03-13, 14000.00
1941-04-22, 51000.00
1942-06-21, 32700.00
1942-12-29, 74500.00
1944-03-02, 12600.00
1945-04-16, 96400.00
1946-08-16, 67400.00
1947-04-28, 59700.00
1948-06-23, 25400.00
1949-02-18, 27600.00
1950-05-14, 46400.00
1951-07-03, 38700.00
1951-11-14, 20300.00
1953-04-24, 13800.00
1954-05-22, 5660.00
1955-03-23, 24800.00
1956-06-02, 27700.00
1957-05-25, 56900.00
1958-07-20, 43900.00
1959-05-30, 16100.00
1959-12-21, 15900.00
1961-05-11, 60400.00
1962-03-23, 25300.00
1963-05-30, 27800.00
1964-04-08, 23600.00
1965-09-00, 27000.00
1982-12-06, 134000.00
1985-02-25, 65000.00
1985-11-21, 45000.00
1986-10-04, 62500.00
1987-12-22, 37400.00
1988-11-28, 21900.00
1990-05-29, 48600.00
1991-01-01, 30300.00
1992-04-22, 16100.00
1993-09-28, 106000.00
1993-11-17, 65700.00
1995-05-04, 34600.00
1996-04-29, 37400.00
1996-11-10, 32200.00
1998-03-22, 41200.00
1999-02-10, 27600.00
2000-06-21, 5670.00
2001-02-27, 28400.00
2002-05-11, 49500.00
2003-06-11, 13800.00
2004-03-07, 26600.00
2005-01-08, 39900.00
2006-05-13, 28800.00
2007-04-16, 16600.00
2008-03-21, 119000.00
2009-05-10, 28700.00
2009-11-01, 45100.00
2011-04-28, 88000.00
2012-03-25, 47200.00
2013-08-08, 135000.00
2014-04-03, 15300.00
2015-06-23, 52300.00
2015-12-30, 143000.00
2017-05-02, 190000.00
2018-02-27, 47400.00
2019-05-05, 40600.00
