1948-08-03, nan
1951-06-00, 30400.00
1954-06-01, 4210.00
1955-02-19, 2840.00
1956-06-28, 1890.00
1957-05-25, 1400.00
1958-07-31, 12800.00
1959-05-30, 38300.00
1960-03-28, 25100.00
1961-09-03, 4760.00
1962-05-29, 27400.00
1962-10-06, 2870.00
1964-06-22, 16200.00
1965-09-21, 11200.00
1966-06-13, 1870.00
1967-06-12, 16600.00
1968-06-11, 4890.00
1969-04-27, 7000.00
1970-05-10, 13400.00
1971-05-22, 2240.00
1972-09-07, 2720.00
1973-04-01, 12400.00
1973-10-11, 36400.00
1975-06-19, 6320.00
1976-04-21, 5270.00
1977-09-13, 16600.00
1978-05-07, 7570.00
1979-03-03, 8560.00
1980-03-30, 7090.00
1981-08-02, 3640.00
1982-07-14, 19700.00
1983-06-18, 15400.00
1984-06-09, 14200.00
1985-08-19, 6190.00
1986-05-16, 9760.00
1987-03-18, 9470.00
1988-04-02, 1510.00
1989-09-09, 4590.00
1990-06-15, 10900.00
1991-05-17, 3560.00
1992-07-25, 16200.00
1993-07-05, 18700.00
1994-05-14, 3690.00
1995-05-13, 12700.00
1996-05-10, 5780.00
1996-11-17, 8030.00
1998-06-29, 7670.00
1999-06-28, 20200.00
2000-07-05, 4660.00
2001-02-25, 12500.00
2002-05-27, 1760.00
2003-06-23, 1160.00
2004-03-05, 5950.00
2005-05-13, 9790.00
2006-09-11, 2660.00
2007-09-07, 29500.00
2007-10-15, 17900.00
2009-04-27, 8910.00
2010-06-22, 9890.00
2011-06-02, 5870.00
2012-06-21, 4220.00
2013-05-29, 11800.00
2014-05-26, 3930.00
2015-06-05, 16200.00
2016-05-27, 10400.00
2017-05-01, 5390.00
